Product_ID,Product_Category,Price,Stock_Quantity,Demand,Season,Promotions,Weekday,Sales_Channel,Weather,Lead_Time,Supplier_Reliability,Price_Change,Economic_Indicator,Customer_Sentiment
dd28de5f,Clothing,2778.17,242.0,162.0,Fall,Yes,Sunday,In-Store,Rainy,22,3.48,Yes,1.26,Positive
4dc0d63d,Furniture,4213.68,481.0,59.0,Summer,No,Wednesday,Online,Sunny,10,1.02,Yes,3.14,Neutral
1bb6dfa4,Electronics,2126.05,127.0,128.0,Spring,No,Monday,Other,Cloudy,9,1.51,No,3.46,Negative
b62a0045,Groceries,4964.47,207.0,,Fall,Yes,Friday,Online,Sunny,6,4.09,Yes,4.38,Positive
9c7593f6,Furniture,1325.48,269.0,139.0,Spring,Yes,Monday,In-Store,Sunny,13,1.08,No,4.42,Negative
cc49ca33,Clothing,2619.12,32.0,268.0,Summer,Yes,Thursday,In-Store,Snowy,2,2.44,Yes,4.38,Positive
8dc1809c,Groceries,49934.799999999996,492.0,118.0,Spring,No,Friday,In-Store,Snowy,15,4.33,Yes,1.31,Negative
203c0aee,Groceries,867.42,206.0,219.0,Summer,No,Friday,In-Store,Unknown,12,1.08,No,1.23,Positive
fbc96a19,Furniture,2779.42,476.0,1500.0,Fall,Yes,Sunday,In-Store,Cloudy,10,4.33,Yes,0.76,Neutral
7ded958a,Electronics,4529.96,159.0,62.0,Fall,Yes,Tuesday,In-Store,Cloudy,26,3.86,Yes,3.74,Positive
edd6d7e4,Furniture,3878.46,295.0,276.0,Summer,No,Friday,Online,Rainy,1,2.95,Yes,1.59,Positive
4a12a70f,Groceries,3500.66,173.0,77.0,Winter,No,Monday,In-Store,Cloudy,23,1.52,No,3.23,Positive
9c1197a1,Electronics,2819.08,158.0,196.0,Winter,Yes,Monday,Online,Rainy,19,1.46,No,1.05,Positive
53aac49c,Furniture,67.24,334.0,69.0,Fall,No,Monday,In-Store,Cloudy,6,1.59,No,4.19,Neutral
4c5a3cad,Clothing,3130.29,303.0,269.0,Fall,No,Wednesday,In-Store,Snowy,22,2.15,Yes,1.53,Neutral
2ac262ba,Groceries,4646.42,443.0,86.0,Fall,No,Friday,Other,Cloudy,19,1.94,Yes,4.61,Neutral
3f033cd2,Clothing,883.04,127.0,64.0,Summer,Yes,Wednesday,In-Store,Sunny,18,3.98,Yes,2.82,Positive
74667871,Electronics,2725.78,308.0,207.0,Fall,Yes,Wednesday,In-Store,Unknown,2,1.42,Yes,0.98,Neutral
7fadfcb8,Groceries,545.28,375.0,99.0,Summer,Yes,Wednesday,Online,Cloudy,9,3.52,No,3.28,Neutral
93374e01,Electronics,196.1,230.0,102.0,Winter,Yes,Tuesday,In-Store,Cloudy,21,3.55,No,4.46,Positive
45644260,Groceries,4438.89,140.0,1500.0,Fall,No,Thursday,In-Store,Sunny,15,4.61,No,0.56,Positive
12d56290,Clothing,4984.82,313.0,124.0,Fall,No,Tuesday,In-Store,Snowy,2,1.19,No,2.39,Positive
321295e1,Groceries,1278.11,269.0,114.0,Winter,No,Monday,In-Store,Unknown,30,1.13,Yes,1.71,Neutral
93596518,Clothing,343.52,364.0,158.0,Spring,Yes,Wednesday,Online,Snowy,5,3.59,No,0.56,Neutral
a26736ba,Clothing,1750.39,216.0,,Spring,No,Friday,Online,Rainy,10,3.67,No,4.78,Negative
bd2b0ca6,Clothing,49934.799999999996,,38.0,Summer,No,Thursday,In-Store,Unknown,30,1.41,Yes,2.12,Positive
4ab8a793,Groceries,1260.24,376.0,105.0,Spring,Yes,Tuesday,Online,Rainy,6,3.52,No,1.14,Negative
412217d5,Groceries,4644.32,379.0,37.0,Summer,Yes,Tuesday,In-Store,Sunny,26,2.12,Yes,1.24,Negative
469d77a9,Furniture,4644.96,184.0,291.0,Summer,Yes,Wednesday,Online,Rainy,28,1.76,Yes,1.11,Negative
28807d2a,Furniture,4585.88,164.0,,Summer,Yes,Sunday,In-Store,Cloudy,3,4.9,No,4.49,Neutral
679ae163,Electronics,607.28,243.0,1500.0,Spring,No,Tuesday,In-Store,Cloudy,28,1.76,No,2.17,Positive
93b620cd,Furniture,922.74,82.0,172.0,Summer,No,Thursday,In-Store,Cloudy,9,1.04,No,2.78,Negative
09704736,Clothing,3693.76,307.0,256.0,Summer,No,Tuesday,In-Store,Snowy,22,1.1,Yes,4.62,Negative
8058dff1,Electronics,1218.64,208.0,271.0,Winter,Yes,Tuesday,Online,Cloudy,26,1.81,No,1.63,Negative
5caa59cb,Furniture,289.8,3.0,93.0,Spring,No,Sunday,In-Store,Cloudy,8,4.1,Yes,1.6,Neutral
d1f6874c,Clothing,17.45,362.0,,Fall,Yes,Wednesday,Online,Snowy,27,4.75,Yes,2.01,Neutral
1d43bb9d,Electronics,3119.32,418.0,296.0,Winter,No,Friday,In-Store,Snowy,13,4.22,No,2.13,Positive
9a5faa30,Electronics,897.05,499.0,243.0,Spring,Yes,Monday,Online,Snowy,29,3.85,Yes,2.81,Neutral
9d8950c2,Electronics,1456.11,,223.0,Spring,No,Saturday,In-Store,Cloudy,17,2.08,No,1.32,Positive
3ed5c6f4,Furniture,3714.9,471.0,205.0,Summer,Yes,Thursday,Online,Snowy,26,1.95,Yes,4.13,Positive
63ccfb33,Groceries,724.51,,198.0,Winter,Yes,Friday,Other,Cloudy,30,1.8,Yes,1.5,Neutral
80b0ab14,Furniture,391.37,242.0,231.0,Fall,No,Saturday,In-Store,Snowy,21,1.79,No,3.11,Neutral
2efe1c54,Groceries,508.52,206.0,1500.0,Winter,No,Sunday,Other,Sunny,25,2.82,Yes,3.04,Negative
272638a3,Electronics,539.16,,199.0,Spring,No,Sunday,In-Store,Unknown,8,3.07,No,4.38,Positive
4c5096ec,Groceries,3464.09,120.0,,Summer,No,Sunday,Online,Cloudy,21,3.11,No,2.17,Negative
4e348c5b,Electronics,1815.42,455.0,122.0,Fall,No,Thursday,Other,Sunny,28,3.51,No,3.37,Negative
e7250471,Clothing,387.49,217.0,39.0,Winter,Yes,Saturday,In-Store,Sunny,3,1.41,Yes,1.91,Positive
0964c95d,Groceries,364.91,85.0,143.0,Fall,No,Monday,Other,Snowy,28,4.76,Yes,2.89,Neutral
a4ea6980,Furniture,49934.799999999996,248.0,169.0,Winter,Yes,Monday,Other,Snowy,7,1.5,No,1.73,Neutral
8a0fd75e,Electronics,3171.86,42.0,119.0,Fall,No,Friday,Online,Rainy,10,1.05,No,3.6,Negative
1292a5f3,Groceries,382.85,426.0,34.0,Winter,Yes,Monday,In-Store,Snowy,3,2.15,No,4.58,Negative
21d1c130,Electronics,3739.22,457.0,77.0,Fall,Yes,Thursday,Online,Cloudy,15,3.09,No,2.76,Positive
3af017a9,Electronics,1513.07,223.0,43.0,Spring,No,Wednesday,Online,Snowy,15,1.26,No,1.79,Neutral
c97f1b8e,Furniture,786.46,378.0,253.0,Winter,Yes,Wednesday,In-Store,Cloudy,12,2.64,Yes,4.82,Positive
a820de49,Electronics,1746.15,318.0,137.0,Winter,No,Friday,In-Store,Snowy,14,2.01,Yes,4.94,Negative
5f4d8784,Electronics,547.66,202.0,1500.0,Spring,No,Wednesday,Online,Sunny,4,3.79,No,1.15,Negative
d26557b8,Groceries,1885.81,317.0,139.0,Summer,No,Wednesday,In-Store,Rainy,19,3.73,Yes,1.82,Positive
a53b564d,Groceries,3885.95,307.0,1500.0,Fall,No,Tuesday,In-Store,Sunny,6,3.27,Yes,4.68,Positive
9286f8b6,Electronics,3491.9,,261.0,Winter,No,Saturday,Online,Sunny,6,2.24,Yes,1.28,Positive
1dedf3ca,Electronics,4263.76,337.0,166.0,Fall,Yes,Friday,In-Store,Sunny,8,3.38,No,0.84,Negative
30ebb14d,Clothing,4339.24,466.0,133.0,Spring,No,Thursday,Online,Snowy,22,1.29,No,4.68,Positive
3ea2b160,Clothing,66.27,37.0,176.0,Winter,Yes,Monday,In-Store,Snowy,8,2.75,No,4.11,Neutral
88594ff6,Furniture,3824.79,198.0,157.0,Winter,No,Sunday,Online,Sunny,21,4.04,Yes,1.2,Neutral
cf922ba9,Furniture,2818.83,314.0,0.0,Summer,Yes,Friday,In-Store,Snowy,4,2.85,Yes,2.96,Neutral
c595b88b,Electronics,1291.33,427.0,202.0,Spring,No,Wednesday,In-Store,Snowy,3,3.0,No,3.41,Neutral
4a93ea74,Furniture,49934.799999999996,321.0,243.0,Fall,Yes,Saturday,In-Store,Snowy,12,2.8,No,3.0,Neutral
9b2fdd5c,Electronics,358.36,224.0,187.0,Fall,No,Wednesday,Online,Rainy,5,4.44,No,1.53,Negative
434193ae,Electronics,317.12,336.0,77.0,Spring,No,Tuesday,In-Store,Rainy,5,1.83,Yes,4.28,Negative
6a57871f,Electronics,765.65,244.0,125.0,Summer,No,Sunday,In-Store,Snowy,24,3.58,No,3.31,Neutral
a5257f25,Groceries,3793.32,126.0,220.0,Summer,No,Wednesday,In-Store,Cloudy,30,3.72,No,1.25,Neutral
68b85758,Furniture,816.38,310.0,258.0,Spring,Yes,Monday,Online,Rainy,15,2.89,Yes,0.6,Neutral
720a2a8f,Furniture,26.47,177.0,20.0,Summer,Yes,Thursday,In-Store,Sunny,22,3.21,No,4.24,Negative
a3ccfa50,Groceries,4593.22,406.0,280.0,Summer,No,Monday,In-Store,Cloudy,4,4.05,No,0.8,Neutral
b81a383a,Electronics,2742.21,437.0,75.0,Spring,No,Tuesday,Online,Cloudy,11,1.44,Yes,3.02,Negative
2b880219,Electronics,2967.23,216.0,207.0,Spring,Yes,Friday,In-Store,Cloudy,27,1.75,No,3.07,Positive
314bdf7f,Clothing,4199.21,136.0,15.0,Fall,Yes,Sunday,Online,Unknown,15,4.25,No,3.92,Negative
48085496,Furniture,4564.08,,64.0,Summer,No,Saturday,Other,Unknown,18,1.25,No,3.97,Neutral
4f2f3a3c,Electronics,4254.42,66.0,0.0,Winter,No,Friday,Online,Sunny,30,1.91,No,1.33,Neutral
5a902f07,Clothing,1191.3,464.0,195.0,Spring,Yes,Tuesday,Online,Sunny,13,4.76,No,1.41,Neutral
c9d9874e,Furniture,1080.03,127.0,289.0,Fall,No,Sunday,Online,Snowy,19,4.29,Yes,1.72,Neutral
bd8a321d,Clothing,4459.33,,183.0,Spring,Yes,Friday,Online,Snowy,29,2.61,Yes,3.54,Negative
6fc2cb77,Furniture,2895.97,76.0,31.0,Summer,No,Sunday,In-Store,Rainy,23,2.22,No,4.0,Positive
a2beb470,Groceries,1498.37,355.0,218.0,Winter,No,Monday,Online,Unknown,18,3.62,No,3.19,Negative
e0a05b68,Groceries,1427.5,436.0,122.0,Fall,No,Wednesday,In-Store,Cloudy,21,1.66,Yes,4.4,Neutral
4d65c9be,Clothing,118.58,228.0,,Summer,Yes,Monday,In-Store,Cloudy,27,1.29,Yes,4.25,Negative
f171e07e,Furniture,2585.41,264.0,5.0,Summer,No,Saturday,In-Store,Snowy,15,1.57,No,0.56,Positive
e29cb1ed,Groceries,143.01,60.0,53.0,Spring,Yes,Wednesday,Online,Unknown,12,2.3,Yes,0.52,Positive
d3891641,Electronics,4238.46,466.0,149.0,Winter,No,Sunday,Other,Unknown,2,3.39,No,4.04,Positive
4bf86448,Groceries,1093.13,141.0,210.0,Spring,Yes,Thursday,In-Store,Snowy,7,1.14,Yes,0.57,Negative
646c318a,Furniture,766.86,377.0,,Spring,Yes,Tuesday,In-Store,Snowy,3,3.85,No,2.46,Positive
3bd115a5,Groceries,2660.51,430.0,,Fall,Yes,Monday,In-Store,Rainy,4,2.44,Yes,1.48,Negative
71996ce4,Electronics,4907.32,67.0,271.0,Spring,Yes,Wednesday,Online,Sunny,4,1.56,No,1.32,Negative
01e57fb1,Electronics,35.35,326.0,117.0,Spring,Yes,Thursday,Online,Rainy,16,4.5,Yes,3.82,Positive
35dc7cd5,Electronics,3672.22,177.0,116.0,Winter,Yes,Wednesday,Online,Snowy,6,2.05,Yes,4.62,Neutral
f1783271,Electronics,3185.74,61.0,190.0,Summer,Yes,Tuesday,In-Store,Snowy,7,2.48,No,2.18,Negative
baa52f7a,Electronics,2455.01,143.0,229.0,Winter,Yes,Sunday,Online,Rainy,24,1.63,Yes,2.41,Negative
f5e50dfb,Furniture,207.66,396.0,55.0,Winter,No,Sunday,In-Store,Rainy,15,3.06,No,2.8,Neutral
340a1be8,Groceries,3539.23,459.0,199.0,Spring,No,Sunday,In-Store,Sunny,2,2.27,No,4.43,Neutral
74ce517c,Clothing,2107.69,97.0,247.0,Summer,No,Thursday,In-Store,Rainy,16,1.05,Yes,4.71,Positive
16e8a7cf,Groceries,968.04,250.0,93.0,Summer,Yes,Tuesday,In-Store,Unknown,13,4.09,Yes,1.66,Positive
681b0779,Groceries,3809.05,283.0,226.0,Fall,Yes,Sunday,In-Store,Rainy,28,1.89,Yes,1.2,Neutral
fd9fa898,Clothing,2155.33,298.0,210.0,Spring,Yes,Thursday,In-Store,Sunny,7,2.63,No,4.19,Negative
357d07bb,Clothing,2892.59,439.0,129.0,Fall,No,Tuesday,In-Store,Rainy,1,1.12,No,3.34,Neutral
17a56e4c,Furniture,2376.54,417.0,,Summer,Yes,Tuesday,Online,Cloudy,27,4.95,Yes,3.53,Neutral
04a7d6ce,Electronics,4690.76,436.0,214.0,Spring,Yes,Tuesday,In-Store,Snowy,16,1.84,Yes,2.84,Neutral
fde7a2d0,Furniture,1142.16,42.0,241.0,Summer,Yes,Friday,Online,Sunny,14,3.87,Yes,0.9,Negative
f184623d,Groceries,49934.799999999996,361.0,1500.0,Winter,Yes,Friday,In-Store,Snowy,18,4.64,Yes,3.96,Negative
efbf9d6e,Clothing,127.52,162.0,141.0,Fall,Yes,Tuesday,Online,Cloudy,7,4.59,No,1.56,Positive
8a51e539,Clothing,937.18,497.0,,Winter,Yes,Monday,In-Store,Cloudy,30,1.01,No,3.19,Positive
019fdb05,Electronics,2850.11,120.0,286.0,Summer,No,Saturday,In-Store,Rainy,17,2.22,Yes,2.91,Neutral
b20ec2eb,Furniture,1591.32,146.0,224.0,Fall,No,Monday,In-Store,Snowy,3,3.72,Yes,4.62,Negative
2d684ac7,Furniture,2357.09,249.0,217.0,Winter,No,Tuesday,Online,Unknown,23,2.56,Yes,2.9,Positive
ee4dfdc1,Electronics,4135.09,,228.0,Summer,No,Sunday,In-Store,Snowy,10,5.0,Yes,0.97,Neutral
22ce2b2d,Furniture,2151.57,,177.0,Summer,Yes,Thursday,Other,Rainy,8,4.13,No,2.99,Negative
85cc5d48,Electronics,3180.48,245.0,265.0,Winter,Yes,Monday,In-Store,Rainy,7,4.79,Yes,4.64,Positive
c347d3ae,Clothing,559.13,365.0,276.0,Summer,No,Friday,Other,Cloudy,1,4.97,Yes,2.04,Positive
3f1aadf0,Groceries,4425.77,368.0,110.0,Spring,No,Saturday,Online,Unknown,29,3.68,Yes,1.02,Positive
5280e634,Electronics,57.99,130.0,242.0,Summer,Yes,Thursday,Online,Rainy,19,1.66,Yes,1.58,Neutral
057ee251,Furniture,3569.74,391.0,151.0,Summer,Yes,Tuesday,Other,Sunny,25,4.42,No,2.42,Negative
62c60cd5,Electronics,2224.42,456.0,1500.0,Fall,Yes,Wednesday,In-Store,Sunny,5,1.7,Yes,2.06,Negative
ba71afe4,Furniture,49934.799999999996,71.0,,Winter,Yes,Monday,In-Store,Sunny,16,4.97,No,4.23,Neutral
02b03c66,Furniture,3560.92,289.0,1500.0,Winter,Yes,Saturday,In-Store,Sunny,27,1.68,Yes,2.22,Negative
21bef442,Clothing,411.33,45.0,1500.0,Spring,No,Wednesday,In-Store,Snowy,23,4.41,Yes,2.97,Neutral
338b3ff3,Groceries,2047.42,292.0,244.0,Spring,Yes,Saturday,Online,Rainy,5,3.35,Yes,1.04,Negative
42f9bf25,Clothing,535.52,285.0,285.0,Fall,No,Saturday,Online,Sunny,16,1.43,No,2.02,Neutral
b70abeb7,Clothing,2999.12,157.0,187.0,Fall,No,Sunday,In-Store,Cloudy,8,1.72,No,1.49,Negative
bb4e993d,Clothing,1353.54,372.0,289.0,Fall,Yes,Thursday,In-Store,Unknown,5,3.24,Yes,3.47,Neutral
5c5d9f06,Groceries,4990.87,223.0,,Fall,No,Wednesday,Online,Snowy,14,4.4,Yes,1.4,Neutral
55549842,Groceries,4633.58,320.0,,Fall,No,Friday,In-Store,Unknown,20,2.1,Yes,3.71,Neutral
191d89a5,Furniture,2155.81,110.0,112.0,Winter,No,Tuesday,Online,Snowy,8,4.59,Yes,1.92,Negative
d2e37c69,Clothing,1072.41,195.0,146.0,Summer,No,Saturday,In-Store,Cloudy,20,3.26,No,0.54,Negative
b417735c,Clothing,4157.3,361.0,,Summer,Yes,Friday,Online,Cloudy,21,1.02,Yes,1.59,Negative
56123d55,Furniture,4871.07,219.0,70.0,Spring,Yes,Tuesday,In-Store,Rainy,16,3.89,Yes,4.74,Neutral
3bbb23c7,Groceries,2932.68,52.0,69.0,Spring,No,Monday,Other,Rainy,7,1.22,Yes,3.93,Positive
cd60471b,Electronics,942.23,,232.0,Winter,Yes,Monday,In-Store,Sunny,15,1.51,No,2.23,Positive
a115620c,Clothing,4194.34,,,Summer,Yes,Friday,Online,Sunny,26,3.99,Yes,1.27,Positive
58669914,Clothing,3538.01,131.0,128.0,Fall,No,Thursday,Online,Cloudy,23,2.17,No,1.86,Neutral
d4e236e5,Clothing,1795.65,,147.0,Fall,Yes,Tuesday,Online,Rainy,18,4.33,No,3.76,Neutral
3136d311,Furniture,295.21,210.0,214.0,Summer,No,Monday,Online,Rainy,22,3.25,No,4.29,Negative
ade02b65,Furniture,4267.75,283.0,270.0,Summer,No,Saturday,In-Store,Cloudy,1,4.09,Yes,1.21,Positive
5c30ec38,Furniture,4595.08,383.0,46.0,Summer,No,Saturday,In-Store,Snowy,7,4.25,No,3.34,Positive
76992a70,Groceries,2206.0,441.0,270.0,Spring,Yes,Wednesday,Online,Rainy,9,2.96,No,3.57,Neutral
7340c02f,Clothing,2536.85,39.0,188.0,Winter,No,Thursday,Online,Cloudy,25,2.77,No,1.49,Positive
a4f2e5db,Groceries,3148.07,220.0,115.0,Winter,No,Thursday,In-Store,Cloudy,23,3.13,No,2.13,Positive
484ee60b,Furniture,2812.04,232.0,94.0,Spring,Yes,Thursday,In-Store,Rainy,5,2.65,Yes,0.74,Negative
63558af6,Furniture,3270.18,184.0,237.0,Winter,Yes,Wednesday,Online,Cloudy,25,4.1,Yes,3.0,Positive
d246f1b2,Furniture,2362.63,34.0,13.0,Winter,Yes,Friday,In-Store,Cloudy,12,1.2,No,4.61,Negative
6f219240,Groceries,3999.18,338.0,224.0,Spring,No,Wednesday,In-Store,Cloudy,7,3.49,No,1.38,Negative
309eea79,Electronics,1406.42,451.0,113.0,Spring,No,Saturday,Other,Sunny,29,1.54,Yes,4.39,Negative
0d5ec5e5,Groceries,3095.12,,281.0,Winter,Yes,Friday,Online,Rainy,5,3.83,Yes,1.41,Negative
8e6b0e5c,Groceries,4621.85,375.0,246.0,Summer,No,Saturday,Online,Rainy,8,4.36,Yes,1.47,Positive
5acaea10,Furniture,631.53,290.0,58.0,Summer,No,Sunday,Online,Cloudy,5,1.38,No,3.1,Positive
8db29beb,Groceries,4612.93,446.0,54.0,Winter,Yes,Thursday,Online,Snowy,11,4.66,No,0.95,Neutral
3470e246,Electronics,4188.56,392.0,26.0,Summer,No,Thursday,Online,Unknown,22,3.88,Yes,3.69,Negative
51d6faf4,Furniture,1895.23,210.0,46.0,Winter,Yes,Sunday,In-Store,Sunny,3,4.85,Yes,3.4,Negative
551c68ca,Groceries,4537.39,84.0,75.0,Winter,Yes,Saturday,Online,Sunny,4,4.77,Yes,3.99,Negative
dbf2e013,Clothing,4319.55,230.0,200.0,Winter,Yes,Monday,Online,Sunny,2,1.81,No,2.25,Neutral
7edbd374,Electronics,1943.12,284.0,156.0,Spring,No,Tuesday,In-Store,Rainy,10,3.71,Yes,3.22,Negative
db102a89,Furniture,774.58,400.0,1500.0,Spring,Yes,Sunday,Online,Sunny,5,4.69,No,2.78,Positive
27474bdf,Groceries,1651.43,419.0,20.0,Fall,Yes,Wednesday,Online,Cloudy,5,5.0,No,1.86,Positive
a77e3151,Clothing,4027.98,425.0,48.0,Fall,No,Wednesday,Online,Snowy,12,4.51,Yes,2.56,Neutral
f3145672,Clothing,3798.78,112.0,0.0,Fall,No,Tuesday,In-Store,Rainy,3,2.16,Yes,0.74,Neutral
f09af4f2,Furniture,2667.29,494.0,,Winter,Yes,Monday,In-Store,Snowy,2,2.21,No,1.31,Negative
9a45805e,Clothing,2526.5,36.0,100.0,Summer,No,Friday,Online,Snowy,18,1.03,No,0.77,Positive
bcf5a344,Clothing,900.66,138.0,27.0,Winter,No,Thursday,Other,Rainy,16,4.27,No,1.2,Neutral
5613a7d6,Electronics,3961.84,112.0,275.0,Summer,Yes,Tuesday,Online,Unknown,18,1.29,Yes,2.81,Negative
d4a1579c,Furniture,1919.94,447.0,,Spring,No,Friday,Online,Rainy,6,3.29,Yes,3.83,Neutral
f1d867b9,Furniture,2985.93,280.0,17.0,Winter,Yes,Monday,Online,Snowy,9,2.44,No,0.93,Positive
09f5429d,Furniture,4922.68,297.0,2.0,Summer,Yes,Thursday,Other,Rainy,23,1.52,Yes,3.34,Positive
1ad02ec1,Electronics,2355.09,488.0,226.0,Fall,Yes,Friday,Online,Cloudy,13,1.7,Yes,4.65,Negative
13a8658d,Clothing,452.29,458.0,287.0,Summer,Yes,Saturday,Other,Cloudy,29,3.37,Yes,2.93,Negative
224dcb98,Electronics,20.02,464.0,291.0,Spring,Yes,Monday,Online,Unknown,24,4.56,No,2.5,Negative
a9f1bf00,Clothing,2303.88,218.0,,Winter,No,Sunday,Other,Unknown,13,1.31,Yes,4.13,Positive
6fba9ec2,Clothing,923.06,265.0,104.0,Fall,No,Sunday,Online,Snowy,29,3.51,Yes,0.72,Neutral
ccaea329,Electronics,2155.98,229.0,293.0,Winter,Yes,Saturday,Online,Rainy,6,2.32,Yes,3.34,Positive
26b0d354,Groceries,1034.78,54.0,258.0,Spring,No,Thursday,In-Store,Unknown,25,2.72,No,4.55,Negative
6432c109,Groceries,3624.57,288.0,236.0,Spring,Yes,Thursday,In-Store,Snowy,12,4.32,No,1.06,Negative
c6989849,Furniture,4993.48,127.0,17.0,Spring,No,Monday,Online,Sunny,2,1.96,No,3.03,Positive
34d498e5,Electronics,3309.45,116.0,186.0,Winter,Yes,Thursday,In-Store,Snowy,27,4.49,No,4.98,Neutral
cd5e5f47,Groceries,2307.79,153.0,88.0,Spring,No,Monday,In-Store,Snowy,7,4.17,Yes,4.79,Positive
69fecd47,Groceries,49934.799999999996,34.0,165.0,Spring,No,Friday,Online,Unknown,17,3.18,No,0.69,Neutral
56a8366a,Electronics,4248.61,272.0,77.0,Summer,Yes,Friday,Online,Cloudy,30,3.97,Yes,1.77,Neutral
ee6e5ca0,Furniture,4220.11,32.0,97.0,Fall,Yes,Sunday,Online,Sunny,6,2.14,No,4.96,Positive
65ce5daa,Furniture,332.89,464.0,268.0,Spring,Yes,Thursday,In-Store,Rainy,3,1.02,Yes,1.42,Neutral
cf395bf8,Groceries,396.02,379.0,219.0,Winter,Yes,Sunday,Other,Cloudy,3,2.92,No,1.9,Neutral
25b7d6f6,Clothing,4370.94,142.0,,Summer,Yes,Saturday,In-Store,Cloudy,19,1.11,Yes,1.17,Negative
b39b0633,Clothing,49934.799999999996,500.0,140.0,Spring,Yes,Friday,In-Store,Snowy,25,4.38,No,1.0,Negative
5a9894e4,Furniture,1489.74,53.0,95.0,Fall,Yes,Tuesday,In-Store,Sunny,20,3.42,No,0.98,Positive
7d60ee98,Furniture,22.3,469.0,260.0,Winter,No,Thursday,Online,Snowy,9,1.55,No,1.05,Neutral
c364dbdd,Groceries,188.7,61.0,151.0,Spring,Yes,Thursday,Online,Snowy,8,1.76,Yes,3.34,Neutral
11007b6b,Groceries,3231.19,273.0,65.0,Spring,No,Wednesday,Online,Sunny,30,4.78,No,1.44,Negative
fc7235d3,Furniture,3108.78,322.0,212.0,Spring,Yes,Saturday,Online,Cloudy,17,3.77,No,2.33,Negative
3573845c,Electronics,1656.21,222.0,,Fall,No,Thursday,Online,Cloudy,12,2.15,Yes,4.95,Positive
d85908ec,Groceries,3191.51,123.0,,Fall,Yes,Sunday,Online,Sunny,29,3.46,Yes,2.55,Neutral
9a2829ba,Furniture,2052.94,187.0,165.0,Summer,Yes,Tuesday,Online,Rainy,2,4.93,No,0.65,Negative
3543c780,Clothing,1188.96,,181.0,Winter,No,Monday,Online,Cloudy,1,3.42,Yes,3.73,Neutral
a4268036,Electronics,4290.22,279.0,263.0,Summer,No,Monday,In-Store,Rainy,9,1.71,No,2.71,Neutral
9af71e92,Electronics,49934.799999999996,416.0,251.0,Summer,Yes,Friday,Online,Rainy,20,1.59,No,0.82,Neutral
a3462e0e,Electronics,4964.84,12.0,,Fall,No,Sunday,In-Store,Rainy,27,2.36,Yes,2.62,Negative
92e58d8b,Furniture,3204.5,36.0,58.0,Spring,Yes,Saturday,Other,Snowy,7,2.01,Yes,2.57,Positive
af697c74,Groceries,3553.45,455.0,265.0,Summer,Yes,Sunday,Online,Rainy,8,1.28,Yes,3.45,Neutral
1c54ed44,Clothing,1717.63,93.0,300.0,Winter,Yes,Friday,In-Store,Unknown,1,3.45,Yes,2.76,Negative
a93f4ec4,Electronics,49934.799999999996,286.0,239.0,Fall,Yes,Friday,Online,Cloudy,1,3.19,Yes,2.3,Negative
27a98ff4,Furniture,4040.83,116.0,1.0,Fall,No,Tuesday,Online,Snowy,30,3.16,Yes,2.22,Neutral
3be73548,Electronics,585.29,252.0,258.0,Spring,Yes,Friday,Online,Unknown,11,3.0,Yes,4.22,Neutral
2bbef2bc,Electronics,755.57,204.0,1500.0,Summer,Yes,Wednesday,Online,Rainy,11,3.76,Yes,1.76,Negative
be5e79b5,Clothing,1917.88,56.0,52.0,Winter,Yes,Friday,Online,Snowy,28,4.64,Yes,3.64,Neutral
1b459157,Clothing,1249.19,42.0,47.0,Winter,Yes,Saturday,Online,Cloudy,2,1.2,No,3.25,Negative
304d3492,Clothing,199.88,410.0,,Fall,Yes,Tuesday,Online,Cloudy,1,4.64,No,4.46,Positive
fd932b30,Furniture,4576.86,244.0,273.0,Summer,Yes,Friday,Online,Rainy,10,3.13,Yes,2.79,Negative
39ca266f,Furniture,3919.86,265.0,276.0,Fall,No,Tuesday,Online,Rainy,19,1.11,No,4.26,Negative
a91bcaad,Clothing,251.75,17.0,181.0,Spring,No,Saturday,In-Store,Cloudy,10,4.64,No,3.33,Neutral
30210dc9,Groceries,2368.94,349.0,87.0,Fall,No,Monday,Online,Rainy,26,2.88,Yes,1.57,Negative
8fc1370a,Furniture,4654.05,,17.0,Winter,Yes,Friday,In-Store,Rainy,3,4.86,Yes,2.05,Negative
5390950d,Furniture,176.18,200.0,211.0,Fall,No,Monday,In-Store,Rainy,2,1.42,No,2.22,Neutral
c45a2127,Electronics,48.4,34.0,124.0,Summer,No,Monday,Online,Cloudy,29,1.19,No,4.34,Neutral
937e016b,Electronics,4325.14,61.0,182.0,Spring,No,Tuesday,In-Store,Sunny,1,1.73,Yes,3.96,Positive
cb575909,Groceries,4822.06,455.0,254.0,Winter,Yes,Monday,Online,Unknown,5,3.22,No,4.64,Neutral
63bc4e49,Electronics,4763.25,28.0,77.0,Winter,No,Tuesday,Other,Snowy,17,1.57,Yes,4.44,Negative
2e4c88a3,Furniture,2407.11,1.0,0.0,Spring,No,Saturday,In-Store,Sunny,5,3.53,Yes,3.52,Neutral
d0e4eab0,Furniture,4632.06,228.0,101.0,Spring,No,Saturday,Online,Rainy,24,1.4,No,3.39,Positive
ca1113b9,Groceries,2605.86,45.0,39.0,Winter,No,Tuesday,Online,Unknown,1,1.1,No,4.34,Positive
