Product_ID,Product_Category,Price,Stock_Quantity,Demand,Season,Promotions,Weekday,Sales_Channel,Weather,Lead_Time,Supplier_Reliability,Price_Change,Economic_Indicator,Customer_Sentiment
06a3492c,Furniture,2778.66,110.0,34.0,Summer,Yes,Thursday,Other,Unknown,13,1.53,Yes,3.64,Neutral
d7e73e5c,Clothing,1256.73,0.0,176.0,Summer,No,Sunday,Online,Rainy,1,1.65,Yes,2.86,Neutral
4c4044da,Furniture,3069.01,305.0,163.0,Summer,Yes,Tuesday,Online,Unknown,4,4.89,No,2.36,Positive
be607d7f,Electronics,3287.29,,88.0,Summer,No,Sunday,Other,Snowy,14,1.52,No,1.91,Negative
2504b977,Furniture,4450.3,329.0,1500.0,Spring,Yes,Monday,In-Store,Snowy,6,3.95,No,1.16,Positive
5cdb578f,Furniture,3912.88,80.0,,Winter,No,Sunday,Online,Unknown,14,4.57,No,3.76,Negative
8fd3454f,Groceries,3250.41,216.0,253.0,Fall,No,Thursday,Online,Snowy,7,4.39,Yes,3.27,Positive
d857c50c,Clothing,3148.9,218.0,127.0,Fall,Yes,Wednesday,In-Store,Snowy,4,2.7,Yes,2.08,Positive
8e40ece7,Groceries,223.02,,277.0,Spring,No,Thursday,Other,Rainy,11,1.02,Yes,4.15,Negative
2009349b,Electronics,3149.71,492.0,229.0,Spring,No,Tuesday,Online,Rainy,26,4.23,Yes,2.28,Neutral
f9852414,Clothing,1305.5,159.0,78.0,Summer,Yes,Monday,Online,Rainy,20,3.06,No,2.17,Negative
7c70202a,Furniture,1444.4,246.0,234.0,Summer,Yes,Sunday,In-Store,Cloudy,24,1.73,Yes,4.36,Positive
3aa3c74c,Electronics,522.6,191.0,,Fall,Yes,Sunday,Online,Sunny,19,4.01,No,4.66,Negative
81bf3bf5,Furniture,341.5,163.0,196.0,Winter,No,Sunday,Online,Cloudy,30,3.75,No,1.99,Negative
eb484d8e,Clothing,1190.74,,136.0,Spring,No,Sunday,In-Store,Cloudy,9,2.05,Yes,4.36,Positive
fb6f6abd,Clothing,2365.17,140.0,147.0,Fall,Yes,Saturday,In-Store,Snowy,9,1.82,Yes,1.1,Positive
cf900cae,Groceries,4204.94,99.0,69.0,Fall,No,Tuesday,In-Store,Rainy,19,1.78,Yes,2.53,Neutral
78bef49c,Groceries,3433.12,345.0,228.0,Winter,Yes,Friday,In-Store,Rainy,26,2.77,No,3.13,Neutral
089e04e4,Groceries,2346.84,260.0,104.0,Winter,No,Sunday,Online,Rainy,11,2.36,Yes,3.42,Neutral
de23598b,Furniture,2467.57,33.0,131.0,Spring,Yes,Thursday,In-Store,Snowy,8,4.84,Yes,4.55,Neutral
77db5339,Clothing,2079.74,250.0,97.0,Spring,Yes,Wednesday,In-Store,Rainy,19,2.91,No,3.15,Positive
2555ceec,Groceries,222.72,374.0,1500.0,Spring,No,Wednesday,Online,Sunny,14,2.34,No,2.6,Negative
eb1e9568,Clothing,137.59,135.0,93.0,Spring,No,Sunday,Online,Cloudy,24,1.46,Yes,0.86,Negative
5e6c4218,Groceries,4853.49,391.0,251.0,Fall,No,Wednesday,Online,Unknown,25,4.23,No,2.43,Positive
85092ed5,Electronics,2433.73,371.0,277.0,Summer,No,Wednesday,In-Store,Snowy,2,1.73,Yes,1.87,Neutral
2fbfca24,Groceries,2672.71,0.0,215.0,Fall,No,Wednesday,Online,Sunny,7,2.61,Yes,1.19,Neutral
019f85c7,Groceries,4259.85,366.0,242.0,Summer,Yes,Tuesday,In-Store,Snowy,5,3.11,No,0.63,Neutral
dfee739e,Groceries,378.84,100.0,102.0,Spring,Yes,Saturday,Online,Snowy,14,4.62,No,2.59,Positive
2c33c88f,Electronics,2750.59,147.0,141.0,Winter,Yes,Monday,In-Store,Cloudy,17,1.5,Yes,3.18,Negative
357d97a4,Furniture,49910.600000000006,208.0,234.0,Fall,Yes,Saturday,Online,Snowy,14,3.55,No,4.39,Negative
5d1c719f,Furniture,4954.33,240.0,65.0,Winter,Yes,Tuesday,Other,Rainy,4,3.39,No,2.27,Negative
bd5b310d,Clothing,1440.02,148.0,131.0,Winter,No,Sunday,In-Store,Sunny,11,1.24,No,3.24,Negative
02f05ae5,Furniture,3343.47,216.0,66.0,Summer,No,Saturday,In-Store,Cloudy,6,1.7,No,4.72,Positive
85786b37,Electronics,2484.17,,104.0,Winter,Yes,Monday,In-Store,Snowy,2,2.01,Yes,3.97,Neutral
d6fba0b0,Clothing,3896.38,332.0,295.0,Winter,No,Wednesday,Online,Unknown,17,4.49,Yes,3.27,Positive
9f6f6e13,Furniture,2287.73,462.0,146.0,Fall,No,Thursday,In-Store,Rainy,6,1.56,No,2.99,Negative
ad53c757,Electronics,3725.75,87.0,193.0,Summer,No,Monday,In-Store,Unknown,6,4.12,No,0.73,Neutral
167db462,Clothing,3558.93,,197.0,Winter,Yes,Saturday,Online,Sunny,18,4.11,No,2.0,Neutral
6d0a0781,Electronics,2856.79,48.0,46.0,Spring,Yes,Wednesday,In-Store,Cloudy,12,4.82,Yes,1.58,Negative
1ccea68e,Groceries,964.7,73.0,216.0,Fall,No,Monday,In-Store,Rainy,1,1.66,Yes,3.76,Positive
3d453089,Furniture,770.58,202.0,185.0,Winter,Yes,Monday,In-Store,Cloudy,3,2.81,Yes,2.7,Positive
9b1e8f65,Furniture,2782.07,263.0,236.0,Spring,Yes,Thursday,Online,Cloudy,14,4.49,No,3.49,Positive
c81b0e56,Electronics,289.37,76.0,216.0,Winter,No,Sunday,In-Store,Cloudy,29,3.19,Yes,0.54,Neutral
e2db84b0,Furniture,4398.6,19.0,66.0,Spring,Yes,Tuesday,Other,Snowy,25,3.6,Yes,2.12,Positive
c5a0aefe,Clothing,1255.43,311.0,274.0,Summer,No,Monday,Online,Cloudy,18,3.44,No,3.06,Neutral
2d2ef70d,Electronics,69.32,,1500.0,Summer,No,Wednesday,Online,Rainy,30,1.3,No,4.42,Negative
c47d7842,Furniture,1499.8,,273.0,Winter,No,Tuesday,Online,Cloudy,25,4.15,Yes,2.55,Positive
3e234a45,Furniture,4536.61,230.0,133.0,Spring,No,Friday,Online,Sunny,17,4.84,No,2.59,Neutral
420b40f3,Clothing,4478.16,0.0,,Spring,No,Friday,Online,Sunny,13,2.19,No,4.57,Positive
be07793b,Furniture,49910.600000000006,,264.0,Summer,No,Friday,In-Store,Snowy,27,1.24,No,3.6,Negative
35714268,Electronics,647.01,85.0,,Spring,No,Saturday,In-Store,Cloudy,13,3.6,Yes,0.63,Negative
b6491460,Groceries,2599.93,242.0,42.0,Winter,Yes,Sunday,Online,Sunny,24,3.83,Yes,4.8,Neutral
d863c20d,Electronics,468.28,200.0,283.0,Winter,No,Tuesday,Online,Sunny,25,1.55,Yes,4.76,Negative
87b0efd6,Clothing,242.34,,195.0,Fall,No,Friday,In-Store,Snowy,29,2.38,Yes,1.07,Neutral
edae69ab,Groceries,1403.27,297.0,135.0,Spring,Yes,Wednesday,Online,Sunny,7,3.61,No,3.98,Positive
26de09b5,Groceries,367.46,,153.0,Fall,Yes,Friday,Online,Snowy,12,2.96,No,0.8,Negative
3725eac9,Electronics,3444.14,278.0,114.0,Spring,Yes,Thursday,In-Store,Unknown,21,2.82,No,4.77,Negative
fd4857f7,Groceries,1041.44,124.0,207.0,Winter,Yes,Thursday,Online,Unknown,23,1.43,Yes,1.57,Neutral
d5013525,Groceries,4338.76,43.0,21.0,Spring,No,Thursday,Online,Sunny,26,3.22,No,1.04,Neutral
0f806278,Furniture,3861.39,430.0,34.0,Summer,Yes,Wednesday,In-Store,Sunny,4,1.31,Yes,3.06,Neutral
80b1c8c8,Clothing,1844.27,475.0,158.0,Summer,No,Wednesday,In-Store,Unknown,7,5.0,No,0.84,Positive
3bc7287a,Furniture,490.54,486.0,,Winter,Yes,Wednesday,Other,Snowy,17,4.93,Yes,4.82,Neutral
a28f0e89,Furniture,2459.03,97.0,256.0,Fall,No,Tuesday,Online,Rainy,11,3.1,Yes,3.87,Neutral
c9909794,Electronics,1383.3,21.0,4.0,Winter,Yes,Friday,Online,Sunny,25,3.12,No,2.05,Neutral
0d59020b,Furniture,1314.21,495.0,270.0,Winter,No,Friday,In-Store,Snowy,11,3.64,Yes,4.5,Negative
0fbcf387,Clothing,49910.600000000006,,60.0,Spring,Yes,Monday,In-Store,Snowy,3,3.65,Yes,3.49,Negative
55864b61,Electronics,2032.86,360.0,252.0,Winter,No,Wednesday,Online,Snowy,8,1.87,No,1.86,Neutral
38aec3f8,Electronics,2030.85,271.0,165.0,Spring,No,Friday,In-Store,Cloudy,4,2.68,No,4.89,Neutral
bd64c2e2,Electronics,3341.77,343.0,245.0,Spring,Yes,Monday,In-Store,Unknown,6,1.57,Yes,0.65,Neutral
f5f95ae3,Furniture,49910.600000000006,49.0,253.0,Summer,No,Friday,Online,Cloudy,25,1.6,Yes,0.98,Negative
42ee0b16,Clothing,3812.72,271.0,,Summer,Yes,Sunday,In-Store,Sunny,22,1.71,Yes,3.94,Neutral
688569ef,Groceries,1637.84,489.0,43.0,Spring,No,Saturday,In-Store,Snowy,6,3.98,No,0.72,Negative
fc4a6c06,Clothing,881.76,357.0,94.0,Summer,No,Friday,Online,Snowy,17,1.37,No,3.0,Positive
70ebb590,Furniture,2257.64,,117.0,Summer,No,Sunday,In-Store,Cloudy,4,3.73,No,2.94,Neutral
8a5b443e,Clothing,4484.26,133.0,140.0,Summer,No,Monday,Other,Cloudy,6,2.33,Yes,3.28,Positive
b38509b6,Electronics,1932.76,356.0,,Summer,Yes,Tuesday,In-Store,Cloudy,29,4.6,No,1.27,Negative
11b3df71,Electronics,2821.72,430.0,285.0,Spring,No,Tuesday,In-Store,Cloudy,1,3.96,Yes,3.8,Positive
dd1f8b34,Groceries,1427.88,98.0,,Winter,Yes,Saturday,Online,Unknown,18,2.21,No,4.37,Positive
8c89c96f,Groceries,1706.0,353.0,262.0,Spring,Yes,Friday,In-Store,Sunny,30,2.84,Yes,2.39,Negative
8cde96c9,Groceries,2815.81,361.0,,Summer,No,Saturday,In-Store,Cloudy,9,4.66,Yes,4.15,Neutral
7974b90c,Groceries,1146.48,348.0,263.0,Spring,No,Friday,Online,Snowy,4,2.45,No,0.77,Positive
b5a8b474,Electronics,491.88,352.0,66.0,Fall,No,Monday,In-Store,Snowy,24,2.22,No,0.65,Negative
92598d0b,Clothing,4746.17,396.0,96.0,Winter,Yes,Thursday,In-Store,Cloudy,21,3.01,Yes,1.15,Neutral
19986dc8,Electronics,749.66,71.0,,Fall,Yes,Saturday,In-Store,Cloudy,6,4.04,Yes,3.31,Negative
78a6e070,Clothing,4192.59,138.0,231.0,Fall,No,Friday,In-Store,Cloudy,20,2.14,Yes,1.7,Neutral
7168ae7f,Groceries,3222.2,417.0,280.0,Winter,No,Wednesday,Other,Sunny,7,4.76,Yes,3.67,Positive
0152f7f2,Clothing,4630.08,264.0,123.0,Winter,Yes,Sunday,In-Store,Rainy,3,2.15,No,2.75,Neutral
d3de0240,Furniture,248.91,106.0,282.0,Summer,Yes,Friday,Online,Unknown,20,2.38,No,3.03,Negative
ec4c7027,Electronics,3381.16,171.0,127.0,Winter,Yes,Saturday,Online,Rainy,20,4.43,No,2.43,Positive
bf4f1023,Furniture,3141.3,73.0,188.0,Fall,Yes,Wednesday,In-Store,Cloudy,21,1.08,No,3.89,Positive
eae2d049,Clothing,3053.67,360.0,96.0,Winter,Yes,Monday,Online,Rainy,3,4.71,No,4.94,Negative
8438b2bb,Furniture,1028.87,344.0,246.0,Winter,Yes,Saturday,In-Store,Rainy,28,4.34,No,1.95,Negative
1db82ecf,Clothing,2165.13,,277.0,Summer,No,Friday,In-Store,Cloudy,10,3.49,Yes,4.83,Neutral
48c90863,Electronics,1930.77,51.0,228.0,Winter,Yes,Monday,Online,Rainy,21,3.15,No,1.98,Positive
5f7b934e,Furniture,1257.23,423.0,33.0,Spring,Yes,Sunday,In-Store,Snowy,27,4.06,No,4.54,Positive
1f13e73e,Furniture,756.96,217.0,219.0,Winter,No,Wednesday,Online,Cloudy,1,3.89,No,1.87,Positive
f8fa893e,Clothing,3046.41,444.0,281.0,Spring,No,Sunday,Online,Sunny,1,4.84,No,2.61,Negative
3585a853,Furniture,173.13,,91.0,Summer,Yes,Saturday,In-Store,Cloudy,3,2.59,Yes,4.04,Positive
09c077e6,Groceries,3640.94,390.0,247.0,Spring,No,Thursday,Online,Rainy,11,3.93,No,1.91,Neutral
6cddfc25,Electronics,1342.01,292.0,,Summer,No,Friday,Online,Rainy,14,3.1,Yes,2.7,Neutral
0a65cad8,Clothing,1822.44,100.0,286.0,Spring,No,Friday,In-Store,Snowy,2,1.87,Yes,4.78,Positive
89d8d66f,Electronics,4367.82,257.0,,Spring,No,Thursday,Online,Sunny,16,1.67,Yes,1.0,Negative
47e6e6e7,Furniture,222.03,384.0,103.0,Summer,Yes,Friday,In-Store,Sunny,17,1.2,No,3.91,Neutral
25bdff76,Electronics,304.71,,61.0,Fall,No,Wednesday,Other,Cloudy,23,3.46,No,2.09,Neutral
4184360c,Furniture,3735.48,220.0,216.0,Winter,Yes,Friday,Online,Sunny,24,2.03,Yes,3.64,Neutral
2566a329,Clothing,49910.600000000006,,,Spring,Yes,Saturday,Online,Rainy,13,1.72,Yes,4.49,Positive
9c43725a,Groceries,4391.38,372.0,154.0,Winter,Yes,Saturday,Online,Snowy,20,2.28,No,4.76,Neutral
d8526bfc,Clothing,3894.56,76.0,0.0,Spring,No,Wednesday,In-Store,Cloudy,30,2.7,No,2.97,Neutral
7582ad65,Clothing,119.91,122.0,44.0,Spring,No,Friday,Online,Rainy,20,3.57,No,1.43,Positive
a1f9f40c,Clothing,4219.42,,45.0,Summer,Yes,Thursday,Online,Cloudy,8,4.09,Yes,4.52,Positive
1db2ccda,Clothing,2737.55,,147.0,Winter,No,Wednesday,In-Store,Sunny,12,3.73,No,2.54,Negative
bfef2da0,Furniture,645.43,39.0,226.0,Winter,Yes,Monday,Online,Snowy,21,1.47,Yes,4.24,Negative
23d73935,Furniture,2685.7,57.0,243.0,Summer,No,Tuesday,Online,Rainy,17,3.08,No,2.88,Neutral
d36e951f,Groceries,1084.84,126.0,219.0,Winter,No,Tuesday,In-Store,Rainy,3,1.68,No,3.34,Positive
a2d13f1b,Groceries,2896.11,339.0,180.0,Fall,No,Thursday,Online,Sunny,10,4.99,No,4.22,Negative
24a3c9d9,Clothing,4793.76,373.0,296.0,Fall,No,Monday,Online,Sunny,1,2.33,No,1.2,Neutral
a04c391c,Clothing,3456.76,151.0,18.0,Summer,No,Tuesday,Other,Snowy,16,4.27,No,3.77,Neutral
15a18a2a,Groceries,49910.600000000006,124.0,198.0,Winter,No,Monday,Online,Unknown,7,2.81,No,1.0,Neutral
be681d43,Electronics,3284.41,204.0,42.0,Fall,Yes,Sunday,Online,Snowy,16,2.48,Yes,4.5,Neutral
6c296229,Furniture,2296.61,139.0,65.0,Fall,No,Thursday,Online,Rainy,4,1.11,No,2.81,Positive
d68ed282,Electronics,399.6,,,Summer,No,Monday,In-Store,Rainy,24,2.67,Yes,3.95,Positive
dd3870a6,Groceries,2085.23,93.0,285.0,Summer,No,Sunday,In-Store,Rainy,28,4.36,No,4.43,Neutral
79f01e8d,Groceries,1143.45,404.0,12.0,Winter,Yes,Friday,Online,Rainy,7,3.36,No,1.49,Neutral
2cacf7da,Clothing,4793.36,192.0,36.0,Summer,Yes,Tuesday,In-Store,Snowy,20,4.5,No,2.18,Neutral
4d228aec,Furniture,1003.86,127.0,225.0,Summer,No,Saturday,Online,Rainy,19,1.9,No,3.76,Neutral
6e2ee492,Clothing,1180.7,47.0,37.0,Winter,Yes,Monday,In-Store,Cloudy,20,2.13,No,1.33,Positive
84605c49,Furniture,3278.75,438.0,1500.0,Spring,Yes,Thursday,In-Store,Snowy,2,4.78,Yes,2.56,Positive
e02b8229,Electronics,2508.08,461.0,262.0,Winter,No,Sunday,Other,Cloudy,7,4.1,No,1.21,Positive
c14b4a56,Clothing,4142.81,,185.0,Summer,Yes,Friday,Online,Cloudy,10,2.41,Yes,4.13,Positive
51323175,Clothing,2060.57,356.0,120.0,Fall,No,Thursday,Online,Snowy,22,3.24,No,4.17,Neutral
56d77da3,Furniture,2690.99,411.0,231.0,Winter,Yes,Sunday,Online,Sunny,13,4.26,Yes,2.69,Positive
367b1050,Clothing,670.1,374.0,155.0,Spring,No,Thursday,Online,Rainy,17,2.14,No,3.36,Negative
5003a9cd,Clothing,4842.66,355.0,134.0,Spring,Yes,Tuesday,In-Store,Unknown,20,3.0,Yes,1.98,Neutral
540d46f0,Furniture,4189.72,360.0,23.0,Spring,Yes,Thursday,In-Store,Snowy,16,2.32,Yes,3.05,Negative
723bbfb1,Furniture,2934.82,189.0,1500.0,Winter,Yes,Wednesday,In-Store,Snowy,15,2.66,Yes,1.64,Neutral
4d56648d,Electronics,2163.95,338.0,176.0,Winter,Yes,Friday,In-Store,Rainy,6,2.82,Yes,2.34,Neutral
eda53acb,Clothing,1063.91,204.0,19.0,Summer,Yes,Saturday,Online,Sunny,1,4.93,No,4.48,Positive
ac52b465,Groceries,3403.21,169.0,245.0,Fall,No,Sunday,In-Store,Rainy,3,2.55,Yes,4.52,Positive
d8c9ba79,Groceries,1103.16,341.0,65.0,Fall,No,Sunday,Online,Sunny,2,3.94,Yes,4.33,Positive
53c82f67,Clothing,1571.99,370.0,181.0,Fall,No,Saturday,Other,Sunny,23,4.7,Yes,3.52,Positive
52e2d7d7,Clothing,3659.42,332.0,91.0,Spring,Yes,Friday,In-Store,Snowy,14,3.66,No,3.59,Negative
5c94017d,Furniture,769.12,196.0,152.0,Summer,No,Saturday,Online,Rainy,3,4.92,No,2.34,Neutral
6fa57ed5,Groceries,4161.51,265.0,251.0,Fall,Yes,Tuesday,Other,Sunny,8,3.3,No,1.25,Negative
b0a06213,Groceries,2262.18,20.0,238.0,Winter,No,Monday,In-Store,Sunny,15,4.04,No,1.54,Negative
70a3f993,Clothing,4888.47,138.0,236.0,Winter,Yes,Monday,Online,Rainy,8,4.25,Yes,0.59,Negative
92bc21e7,Furniture,1400.49,3.0,231.0,Summer,No,Saturday,Online,Cloudy,6,2.87,Yes,2.21,Negative
6958f019,Clothing,49910.600000000006,333.0,200.0,Summer,No,Saturday,In-Store,Rainy,15,4.96,No,4.26,Negative
28d82e8e,Furniture,957.79,417.0,53.0,Fall,Yes,Wednesday,Online,Snowy,12,2.41,Yes,1.06,Negative
dbbe095d,Groceries,149.46,19.0,252.0,Fall,No,Tuesday,Other,Sunny,15,2.17,Yes,1.86,Neutral
ffc4639d,Clothing,2700.36,45.0,296.0,Winter,No,Friday,In-Store,Rainy,16,4.24,Yes,3.13,Negative
b84de0e5,Groceries,4231.67,257.0,236.0,Winter,Yes,Monday,In-Store,Cloudy,10,3.12,Yes,1.05,Neutral
07119a5a,Clothing,956.6,344.0,55.0,Fall,Yes,Wednesday,In-Store,Snowy,27,2.89,Yes,1.55,Negative
0f1e1c49,Furniture,49910.600000000006,489.0,85.0,Spring,Yes,Tuesday,Other,Snowy,3,2.54,No,3.5,Positive
238a5bef,Furniture,4763.8,252.0,148.0,Summer,No,Friday,Other,Sunny,2,1.29,Yes,3.47,Positive
59a0cb55,Furniture,4828.08,126.0,298.0,Winter,No,Tuesday,In-Store,Snowy,23,4.62,Yes,4.75,Positive
5c03ce12,Groceries,1914.71,461.0,64.0,Summer,Yes,Tuesday,In-Store,Sunny,10,1.44,Yes,2.38,Neutral
e2dae035,Furniture,2360.1,178.0,72.0,Summer,No,Tuesday,In-Store,Snowy,11,4.41,Yes,2.49,Negative
b4bc160c,Furniture,2872.98,202.0,113.0,Spring,Yes,Friday,Other,Sunny,16,3.95,Yes,1.04,Positive
0c9acdd7,Clothing,49910.600000000006,38.0,278.0,Winter,No,Monday,Online,Sunny,12,3.2,No,0.58,Negative
d6563550,Electronics,961.68,116.0,,Summer,No,Friday,Online,Cloudy,17,4.44,No,4.22,Negative
9e5a5a00,Groceries,1942.23,330.0,153.0,Winter,Yes,Sunday,In-Store,Rainy,5,3.75,No,2.24,Positive
7e62ba09,Furniture,2573.72,226.0,6.0,Spring,Yes,Thursday,Online,Unknown,13,1.81,Yes,3.29,Negative
3834120d,Clothing,1674.97,498.0,230.0,Winter,Yes,Tuesday,In-Store,Cloudy,6,3.9,No,0.93,Positive
503b9fb9,Groceries,2055.21,174.0,1500.0,Summer,No,Tuesday,Online,Sunny,23,1.22,No,2.97,Positive
139145db,Groceries,3702.68,90.0,227.0,Winter,Yes,Friday,In-Store,Snowy,26,1.85,Yes,3.27,Positive
24ec8d8a,Groceries,831.19,470.0,119.0,Spring,Yes,Monday,Online,Sunny,29,1.6,No,3.63,Neutral
b64582db,Furniture,4289.23,29.0,142.0,Summer,No,Tuesday,In-Store,Rainy,24,1.41,No,1.8,Neutral
c4b57aa5,Furniture,1222.16,314.0,198.0,Spring,Yes,Friday,Online,Sunny,16,3.21,Yes,3.08,Neutral
0fec5fc9,Clothing,1657.4,447.0,162.0,Summer,No,Sunday,In-Store,Cloudy,2,2.08,No,2.65,Negative
60eb9fba,Groceries,2117.83,231.0,,Summer,No,Monday,In-Store,Rainy,7,4.93,Yes,1.12,Negative
d28175a2,Electronics,4289.51,13.0,67.0,Fall,No,Sunday,Online,Sunny,20,2.35,No,1.03,Positive
f4aa195b,Clothing,49910.600000000006,179.0,141.0,Summer,Yes,Tuesday,Online,Snowy,3,4.18,Yes,2.77,Positive
bd5c3a02,Clothing,4655.14,,,Winter,No,Wednesday,Online,Snowy,19,1.98,Yes,4.25,Neutral
ef646c06,Groceries,2789.39,,240.0,Summer,No,Saturday,In-Store,Rainy,20,2.9,Yes,2.18,Positive
90ac8ca6,Groceries,4774.97,,144.0,Winter,Yes,Thursday,Online,Rainy,15,3.23,Yes,1.76,Neutral
e0f6f209,Clothing,23.19,,251.0,Spring,No,Thursday,Online,Snowy,2,3.52,Yes,1.65,Positive
d7b61f19,Clothing,3348.76,84.0,214.0,Summer,Yes,Friday,In-Store,Snowy,13,1.18,No,4.63,Positive
401e515b,Furniture,1657.97,112.0,164.0,Spring,No,Thursday,In-Store,Rainy,3,1.96,Yes,4.03,Positive
ff0ea5c9,Clothing,2200.08,305.0,251.0,Summer,No,Monday,Other,Unknown,11,3.89,Yes,4.42,Negative
6a8f7a61,Groceries,49910.600000000006,1.0,81.0,Summer,No,Thursday,Other,Snowy,6,4.27,Yes,2.44,Positive
fd418358,Furniture,2245.49,195.0,32.0,Fall,No,Friday,Other,Snowy,30,3.96,Yes,1.91,Positive
202ae53b,Groceries,2876.3,476.0,142.0,Summer,Yes,Monday,In-Store,Cloudy,23,3.56,Yes,3.67,Positive
cf0390da,Furniture,401.38,368.0,89.0,Spring,No,Monday,In-Store,Snowy,11,3.75,Yes,2.46,Positive
13e9ca47,Clothing,1181.36,154.0,166.0,Spring,No,Monday,Online,Unknown,26,2.58,Yes,4.98,Positive
27d9e980,Clothing,4816.92,381.0,219.0,Winter,No,Saturday,In-Store,Rainy,21,1.38,Yes,0.77,Positive
87f46875,Clothing,2748.68,474.0,63.0,Spring,No,Saturday,Online,Snowy,21,2.21,Yes,1.37,Positive
a5a5c388,Groceries,1565.2,450.0,11.0,Spring,No,Thursday,In-Store,Snowy,19,4.54,No,2.6,Positive
ff902ef2,Electronics,3336.09,72.0,54.0,Summer,No,Monday,In-Store,Rainy,11,2.7,No,4.52,Neutral
c6fd3900,Clothing,2007.68,,1500.0,Winter,Yes,Sunday,In-Store,Rainy,11,4.55,No,1.65,Negative
b61171bb,Clothing,3882.9,,,Summer,No,Tuesday,Online,Unknown,11,2.95,No,3.38,Positive
bf890289,Groceries,904.7,123.0,192.0,Summer,No,Friday,Online,Rainy,15,3.02,Yes,1.11,Neutral
b9505659,Electronics,49910.600000000006,306.0,,Summer,Yes,Tuesday,In-Store,Snowy,9,4.18,Yes,0.64,Positive
a8ac4916,Groceries,4319.88,268.0,85.0,Spring,No,Friday,In-Store,Sunny,22,2.8,No,4.73,Neutral
67dd6081,Clothing,1847.11,276.0,180.0,Winter,Yes,Sunday,In-Store,Snowy,22,3.48,Yes,4.38,Neutral
2fc412e1,Furniture,4558.47,409.0,114.0,Fall,Yes,Friday,In-Store,Unknown,9,4.23,Yes,3.6,Positive
b3ebd650,Clothing,4825.08,10.0,55.0,Fall,No,Monday,In-Store,Unknown,22,1.89,No,4.14,Positive
1561a4f0,Electronics,4371.5,404.0,,Spring,No,Sunday,In-Store,Unknown,25,1.88,No,4.53,Neutral
089684a4,Groceries,4083.45,77.0,193.0,Summer,No,Thursday,Online,Cloudy,7,2.44,Yes,2.57,Positive
ad54899c,Furniture,2829.8,191.0,203.0,Summer,No,Tuesday,In-Store,Cloudy,29,4.36,Yes,3.28,Positive
b511da3f,Furniture,2693.28,419.0,,Spring,No,Sunday,Online,Sunny,27,1.44,Yes,4.55,Positive
15f5e5cc,Furniture,526.61,429.0,18.0,Summer,No,Friday,Online,Cloudy,12,2.44,Yes,1.19,Negative
11a97d6f,Electronics,720.36,193.0,118.0,Fall,No,Tuesday,Online,Rainy,3,4.59,Yes,4.82,Positive
ea4c39e9,Clothing,3942.72,201.0,228.0,Summer,Yes,Monday,Online,Snowy,17,2.16,Yes,2.23,Neutral
2e2ac9b1,Groceries,1373.15,,279.0,Summer,Yes,Monday,Online,Snowy,14,4.94,No,1.73,Positive
877b2f00,Groceries,4040.92,420.0,155.0,Winter,Yes,Tuesday,Online,Rainy,9,1.27,Yes,2.72,Negative
fa18b640,Clothing,61.2,349.0,132.0,Summer,Yes,Monday,Online,Snowy,26,2.34,Yes,1.88,Neutral
e175615a,Furniture,55.14,3.0,132.0,Winter,No,Saturday,Other,Snowy,5,2.5,No,3.06,Neutral
01e42a80,Groceries,347.86,164.0,79.0,Winter,No,Saturday,Online,Snowy,12,4.77,Yes,1.13,Positive
b5053426,Clothing,4040.71,132.0,177.0,Winter,No,Tuesday,Online,Sunny,14,2.41,No,4.68,Negative
c48ea8a8,Clothing,4310.01,487.0,,Summer,Yes,Tuesday,Other,Unknown,9,3.01,Yes,3.79,Negative
61f5cd31,Clothing,149.39,484.0,243.0,Fall,No,Friday,Other,Rainy,9,2.18,No,1.78,Negative
c1c07684,Electronics,1034.84,440.0,184.0,Spring,No,Thursday,Online,Sunny,11,2.59,No,0.62,Neutral
01028851,Furniture,1686.35,183.0,230.0,Summer,No,Saturday,Online,Unknown,12,1.93,Yes,3.54,Positive
2fc5e799,Furniture,3029.32,420.0,,Winter,No,Wednesday,Online,Sunny,18,4.41,No,0.69,Positive
197921e3,Electronics,4648.99,49.0,242.0,Spring,Yes,Monday,Online,Unknown,12,4.89,No,3.61,Negative
585334f9,Clothing,49910.600000000006,271.0,122.0,Winter,Yes,Sunday,Online,Sunny,21,1.53,No,2.31,Neutral
38c58992,Furniture,1666.76,407.0,189.0,Fall,Yes,Friday,Online,Rainy,26,3.19,No,1.22,Negative
7062b92f,Clothing,3131.05,493.0,221.0,Fall,Yes,Monday,In-Store,Cloudy,9,3.62,Yes,1.07,Negative
ebb53b0e,Furniture,2667.21,8.0,297.0,Winter,No,Wednesday,Online,Cloudy,20,1.81,Yes,3.23,Positive
2c90ebce,Electronics,1306.74,,181.0,Spring,Yes,Friday,Online,Rainy,12,1.85,Yes,4.7,Negative
492613a5,Clothing,1019.43,72.0,94.0,Fall,No,Thursday,Online,Snowy,10,2.93,No,2.01,Positive
0b9a33ac,Clothing,2865.61,468.0,47.0,Spring,Yes,Saturday,Online,Rainy,7,1.36,No,2.44,Neutral
11d8a9a2,Furniture,2203.78,204.0,1500.0,Fall,Yes,Sunday,Online,Cloudy,4,2.24,Yes,2.41,Neutral
149a9d57,Clothing,831.51,180.0,,Fall,No,Monday,In-Store,Sunny,30,2.15,Yes,1.13,Negative
